commit_hash,commit_timestamp,commit_subject,commit_author,repo,session_id,session_project,additions,deletions,files_changed
c3130ca49172,2026-04-09T06:28:20+09:00,chore: remove superseded scripts/test_all_examples.py,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,0,87,1
030aa71a4ea5,2026-04-08T21:27:59Z,ci(deps): Bump actions/upload-artifact from 4 to 7,dependabot[bot],numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,2,2,1
6975ff9a01e0,2026-04-09T06:26:56+09:00,docs(ci): diagnose CI failures + remove legacy verify.yml,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,100,53,2
ecb93dec23ef,2026-04-09T06:26:56+09:00,docs(ci): diagnose CI failures + remove legacy verify.yml,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,100,53,2
5251b7f3d961,2026-04-09T06:23:24+09:00,feat(mode-b): diagnostic for off-diagonal coupling loss,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,43,7,1
0d69664ed54d,2026-04-09T06:23:24+09:00,feat(mode-b): diagnostic for off-diagonal coupling loss,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,43,7,1
2be5808dc117,2026-04-09T06:21:15+09:00,fix(dlc): scale subprocess timeout with TMax,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,5,1,1
50bce9bfda76,2026-04-09T06:21:15+09:00,fix(dlc): scale subprocess timeout with TMax,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,5,1,1
f3432fea6121,2026-04-08T21:46:37+09:00,fix(docs): make ReadTheDocs + GitHub Pages hosting actually work,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,568,544,17
c37a7fa4a5c2,2026-04-08T21:46:37+09:00,fix(docs): make ReadTheDocs + GitHub Pages hosting actually work,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,568,544,17
b2c8e2470af2,2026-04-08T21:40:31+09:00,fix(audit): resolve DNV C6/C8 + IEC I7.4.7 placeholders,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,194,92,7
db93766914dd,2026-04-08T21:40:31+09:00,fix(audit): resolve DNV C6/C8 + IEC I7.4.7 placeholders,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,194,92,7
61faa38d9643,2026-04-08T21:33:02+09:00,docs: comprehensive Sphinx + tutorial + RTD + Pages documentation package,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,3145,21,19
a7d3c4aa6a82,2026-04-08T21:33:02+09:00,docs: comprehensive Sphinx + tutorial + RTD + Pages documentation package,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,3145,21,19
33110d808194,2026-04-08T12:09:11Z,ci(deps): Bump actions/cache from 4 to 5,dependabot[bot],numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,1,1,1
440ef0738a2a,2026-04-08T12:09:11Z,ci(deps): Bump actions/cache from 4 to 5,dependabot[bot],numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,1,1,1
780ceb27d9d8,2026-04-08T21:05:51+09:00,fix(pisa): depth functions + eccentric-load compliance + real G profiles,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,244,86,5
82a0e688ecbf,2026-04-08T21:05:51+09:00,fix(pisa): depth functions + eccentric-load compliance + real G profiles,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,244,86,5
52b86ba5fd99,2026-04-08T20:45:27+09:00,feat(v0.3.1): framework hardening + real Bergua/McAdam/Byrne refs,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,1801,164,24
bccb95b1d010,2026-04-08T20:45:27+09:00,feat(v0.3.1): framework hardening + real Bergua/McAdam/Byrne refs,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,1731,164,23
b4cc79cfc965,2026-04-08T20:12:40+09:00,feat(ci): add consolidated release validation report generator,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,237,0,1
7ff7bb07e34a,2026-04-08T20:12:40+09:00,feat(ci): add consolidated release validation report generator,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,237,0,1
e6f147906d53,2026-04-08T20:08:32+09:00,release: v0.3.0 -- Track C industry-grade aspiration,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,13009,14,80
04a64398666a,2026-04-08T20:08:32+09:00,release: v0.3.0 -- Track C industry-grade aspiration,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,11548,14,70
1d5192d469a6,2026-04-08T16:24:36+09:00,docs(verify): extend NREL benchmark to 11 models with auto-parsed metadata,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,260,2,3
430656c4886c,2026-04-08T16:24:36+09:00,docs(verify): extend NREL benchmark to 11 models with auto-parsed metadata,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,260,2,3
e7f30113421b,2026-04-08T16:17:34+09:00,"feat: initial Op^3 framework v0.1 — 11 examples, 33/33 analyses passing",Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,0,0,0
d60912e30302,2026-04-08T16:17:34+09:00,"feat: initial Op^3 framework v0.1 — 11 examples, 33/33 analyses passing",Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,0,0,0
73e1aa1de0d1,2026-04-17T18:49:16+09:00,"feat: Tier 1 derived intelligence — recovery score, training load, lag-correlations, blood projections, recomposition",Kyeong Sun Kim,health_tracker,37653c7d-a068-4d3a-9ec7-0e0394d26373,TREE,34366,6805,34
2762f328eb03,2026-04-17T09:37:11Z,chore: regenerate dashboard charts,github-actions[bot],health_tracker,37653c7d-a068-4d3a-9ec7-0e0394d26373,TREE,6810,6810,19
716d75271802,2026-04-17T18:35:36+09:00,fix: skip ETL in CI when raw Garmin JSONs not available,Kyeong Sun Kim,health_tracker,37653c7d-a068-4d3a-9ec7-0e0394d26373,TREE,7,2,1
53ebacff6622,2026-04-17T18:34:54+09:00,fix: update Pages link to health_tracker repo,Kyeong Sun Kim,health_tracker,37653c7d-a068-4d3a-9ec7-0e0394d26373,TREE,1,1,1
e2e85e9c0ebd,2026-04-17T18:32:41+09:00,feat: add interactive heatmap tab to dashboard,Kyeong Sun Kim,health_tracker,37653c7d-a068-4d3a-9ec7-0e0394d26373,TREE,102,0,2
8e707465fd58,2026-04-17T18:28:56+09:00,"feat: multi-variable heatmap calendar, single-page interactive dashboard",Kyeong Sun Kim,health_tracker,37653c7d-a068-4d3a-9ec7-0e0394d26373,TREE,21709,13777,17
09c6acf3fbd4,2026-04-17T18:22:34+09:00,feat: initial health tracker dashboard,Kyeong Sun Kim,health_tracker,aa1d5b3f-5c89-43ab-b709-c21fc4619e39,TREE,0,0,0
